CustomerID,CustomerName,Segment,Country,City,State,Region,OrderFrequency
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Weekly
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Bi-weekly
BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,East,Monthly
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Weekly
AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,East,Bi-weekly
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Monthly
FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,West,Weekly
BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,East,Bi-weekly
SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,West,Monthly
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Weekly
RC-19825,Roy Collins,Consumer,United States,Colorado Springs,Colorado,West,Bi-weekly
MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Monthly
AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,East,Weekly
BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,Central,Bi-weekly
MW-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,East,Monthly
MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,Central,Weekly
EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,West,Bi-weekly
RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,Monthly
MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,Central,Weekly
JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,Bi-weekly
TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,Central,Monthly
KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,Central,Weekly
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,Central,Bi-weekly
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,Central,Monthly
MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,South,Weekly
MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,South,Bi-weekly
FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,West,Monthly
KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,West,Weekly
MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,South,Bi-weekly
FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,West,Monthly
PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,Weekly
MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,South,Bi-weekly
JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,West,Monthly
BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,East,Weekly
EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,South,Bi-weekly
CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,East,Monthly
BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,Weekly
KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,Central,Bi-weekly
JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,West,Monthly
BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,Weekly
BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,West,Bi-weekly
KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,West,Monthly
DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,East,Weekly
EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,South,Bi-weekly
BP-11155,Becky Pak,Consumer,United States,San Francisco,California,West,Monthly
EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,South,Weekly
KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,West,Bi-weekly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Monthly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Weekly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Bi-weekly
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,Monthly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Weekly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Bi-weekly
DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,Central,Monthly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Weekly
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Bi-weekly
GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,East,Monthly
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Weekly
AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Bi-weekly
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Monthly
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Weekly
AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Bi-weekly
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,Monthly
AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,South,Weekly
FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,West,Bi-weekly
CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,West,Monthly
CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,West,Weekly
DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,West,Bi-weekly
DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,South,Monthly
JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Weekly
JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Bi-weekly
JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Monthly
BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,Central,Weekly
JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,West,Bi-weekly
TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,South,Monthly
RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,West,Weekly
BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,East,Bi-weekly
DB-13120,David Bremer,Corporate,United States,Dallas,Texas,Central,Monthly
LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,West,Weekly
DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,East,Bi-weekly
DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,East,Monthly
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Weekly
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Bi-weekly
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Monthly
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Weekly
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Bi-weekly
SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,West,Monthly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Weekly
TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,Bi-weekly
TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,Monthly
RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,Weekly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Bi-weekly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Monthly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Weekly
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Bi-weekly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Monthly
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Weekly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Bi-weekly
RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,South,Monthly
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Weekly
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Bi-weekly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Monthly
HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Weekly
TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,Bi-weekly
RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,East,Monthly
TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,Weekly
TT-21460,Tonja Turnell,Home Office,United States,Los Angeles,California,West,Bi-weekly
SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,East,Monthly
TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,Weekly
RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,East,Bi-weekly
TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,Central,Monthly
AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,Central,Weekly
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,West,Bi-weekly
AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,Central,Monthly
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,West,Weekly
AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,Central,Bi-weekly
RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Monthly
NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,Weekly
RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Bi-weekly
NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,Monthly
DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,Central,Weekly
RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Bi-weekly
NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,Monthly
RM-19375,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Weekly
NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,East,Bi-weekly
TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,West,Monthly
CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,East,Weekly
TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,West,Bi-weekly
JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,East,Monthly
ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,Central,Weekly
TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,West,Bi-weekly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Monthly
MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Weekly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Bi-weekly
MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Monthly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Weekly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Bi-weekly
BE-11410,Bobby Elias,Consumer,United States,Aurora,Illinois,Central,Monthly
MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Weekly
PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,Bi-weekly
MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Monthly
MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,Weekly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Bi-weekly
DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Monthly
PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,Weekly
AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,West,Bi-weekly
AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,West,Monthly
EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,Central,Weekly
EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,Central,Bi-weekly
AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,West,Monthly
AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,West,Weekly
HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,Bi-weekly
CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,Monthly
MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,Central,Weekly
CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,Bi-weekly
CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,Monthly
HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,Weekly
CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,Bi-weekly
KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,Monthly
KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,Weekly
TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,South,Bi-weekly
KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,Monthly
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,Weekly
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,Bi-weekly
CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,Monthly
CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,West,Weekly
CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,Bi-weekly
CG-12520,Claire Gute,Consumer,United States,Houston,Texas,Central,Monthly
JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,Weekly
JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,Bi-weekly
TG-21310,Toby Gnade,Consumer,United States,New York City,New York,East,Monthly
JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,Weekly
BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,Bi-weekly
GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,Central,Monthly
CL-12700,Craig Leslie,Home Office,United States,New York City,New York,East,Weekly
BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,Bi-weekly
TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,Monthly
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Weekly
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Bi-weekly
RD-19585,Rob Dowd,Consumer,United States,New York City,New York,East,Monthly
BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,Weekly
TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,Bi-weekly
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Monthly
TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,Weekly
TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,Bi-weekly
CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,Central,Monthly
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Weekly
EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Bi-weekly
MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,Monthly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Weekly
EB-13870,Emily Burns,Consumer,United States,Miami,Florida,South,Bi-weekly
SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,West,Monthly
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Weekly
EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Bi-weekly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Monthly
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Weekly
EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Bi-weekly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Monthly
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Weekly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Bi-weekly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Monthly
BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,Weekly
DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Bi-weekly
JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Monthly
BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,Weekly
BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,Bi-weekly
BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,Monthly
JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Weekly
DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Bi-weekly
JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,Monthly
DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Weekly
SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,Bi-weekly
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Monthly
MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,Weekly
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Bi-weekly
MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,Monthly
SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,Weekly
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Bi-weekly
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Monthly
JF-15355,Jay Fein,Consumer,United States,Rochester,New York,East,Weekly
CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,Central,Bi-weekly
CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,Central,Monthly
FC-14335,Fred Chung,Corporate,United States,Torrance,California,West,Weekly
FC-14335,Fred Chung,Corporate,United States,Torrance,California,West,Bi-weekly
SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,Monthly
BD-11770,Bryan Davis,Consumer,United States,New York City,New York,East,Weekly
MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,South,Bi-weekly
SN-20560,Skye Norling,Home Office,United States,San Francisco,California,West,Monthly
SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,Weekly
TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,Bi-weekly
SB-20190,Sarah Bern,Consumer,United States,Los Angeles,California,West,Monthly
TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,Weekly
TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,Bi-weekly
ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,West,Monthly
TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,Weekly
MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,West,Bi-weekly
MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,East,Monthly
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,Weekly
MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,East,Bi-weekly
VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,Monthly
DJ-13510,Don Jones,Corporate,United States,New York City,New York,East,Weekly
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,Bi-weekly
MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,Central,Monthly
FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Weekly
FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Bi-weekly
FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,West,Monthly
JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,East,Weekly
SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,Bi-weekly
SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,Monthly
NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,Weekly
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,Bi-weekly
NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,Monthly
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,Weekly
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,Bi-weekly
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,Monthly
LF-17185,Luke Foster,Consumer,United States,New York City,New York,East,Weekly
JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,Bi-weekly
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Monthly
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Weekly
JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,Central,Bi-weekly
GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,Monthly
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Weekly
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Bi-weekly
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Monthly
JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,Central,Weekly
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Bi-weekly
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Monthly
GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,Weekly
CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Bi-weekly
LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,South,Monthly
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,West,Weekly
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,West,Bi-weekly
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,West,Monthly
ME-17725,Max Engle,Consumer,United States,Seattle,Washington,West,Weekly
NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,South,Bi-weekly
ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,West,Monthly
ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,West,Weekly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Bi-weekly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Monthly
HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,West,Weekly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Bi-weekly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Monthly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Weekly
JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,Bi-weekly
JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,Monthly
BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,West,Weekly
HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,West,Bi-weekly
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,Monthly
DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,Central,Weekly
AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,Bi-weekly
AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,Monthly
CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,Weekly
ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Bi-weekly
ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Monthly
CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,East,Weekly
SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Bi-weekly
SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Monthly
MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,Central,Weekly
DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,Bi-weekly
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Monthly
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Weekly
DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,Bi-weekly
BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,West,Monthly
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Weekly
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Bi-weekly
BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,Monthly
DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,Weekly
DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,Bi-weekly
DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,Monthly
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Weekly
KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,Bi-weekly
MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,Monthly
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Weekly
MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,Bi-weekly
SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,Monthly
RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,Central,Weekly
SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,Bi-weekly
JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,Monthly
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Weekly
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Bi-weekly
LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,South,Monthly
EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,Central,Weekly
EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,West,Bi-weekly
EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,Central,Monthly
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,Weekly
EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,West,Bi-weekly
RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,Central,Monthly
TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,Weekly
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,Central,Bi-weekly
SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,Monthly
TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,Weekly
TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,Bi-weekly
SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,Monthly
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Weekly
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Bi-weekly
CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Monthly
CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Weekly
CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Bi-weekly
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Monthly
PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,Central,Weekly
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Bi-weekly
CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Monthly
FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,Weekly
